title,year,rating,no_of_reviews,genres,runtime,gross
The Myth of the American Sleepover,2010.0,6.3,"4,471","Comedy, Drama, Romance",96 min,$0.04M
Marjorie Prime,2017.0,6.3,"6,634","Drama, Romance, Sci-Fi",99 min,$0.18M
The Claim,2000.0,6.3,"6,491","Drama, Romance, Western",120 min,$0.67M
We Don't Live Here Anymore,2004.0,6.3,"9,760","Drama, Romance",101 min,$2.04M
Your Friends and Neighbors,1998.0,6.3,"8,198","Comedy, Drama, Romance",100 min,$4.71M
She Done Him Wrong,1933.0,6.3,"6,569","Comedy, Drama, History",66 min,$4.80M
Rise of the Undead,2013.0,5.6,59,"Action, Horror",70 min,$0.00M
Permanent Record,1988.0,6.3,"2,197","Drama, Music, Romance",91 min,$1.89M
Play the Game,2009.0,6.3,"2,839","Comedy, Romance",105 min,$0.66M
Just Another Girl on the I.R.T.,1992.0,6.3,"1,241","Drama, Romance",92 min,$0.48M
Where Angels Fear to Tread,1991.0,6.3,"2,349","Drama, Romance",116 min,$1.40M
Coco Chanel & Igor Stravinsky,2009.0,6.3,"6,825","Drama, Music, Romance",119 min,$1.72M
Southside with You,2016.0,6.3,"9,983","Biography, Drama, History",84 min,$6.30M
Morris from America,2016.0,6.3,"5,496","Comedy, Drama, Romance",91 min,$0.09M
Eisenstein in Guanajuato,2015.0,6.3,"2,965","Biography, Comedy, Drama",105 min,$0.03M
The Inkwell,1994.0,6.3,"1,519","Comedy, Drama, Romance",110 min,$8.88M
Jack Goes Boating,2010.0,6.3,"8,579","Drama, Romance",89 min,$0.54M
Gerontophilia,2013.0,6.3,"2,647","Comedy, Romance",82 min,$0.00M
Love the Hard Way,2001.0,6.3,"2,525","Drama, Crime, Romance",104 min,$0.04M
Mr. Jealousy,1997.0,6.3,"2,449","Comedy, Romance",103 min,$0.29M
Ethan Frome,1993.0,6.3,"2,206","Drama, Romance",99 min,$0.30M
"Happy, Texas",1999.0,6.3,"10,111","Comedy, Crime, Romance",98 min,$1.94M
Futuro Beach,2014.0,6.3,"3,196","Drama, Romance",106 min,$0.02M
Love is in the Air,2013.0,6.3,"5,114","Comedy, Romance",96 min,$0.01M
Flirt,1995.0,6.3,"2,099","Drama, Romance",85 min,$0.08M
Dean,2016.0,6.3,"2,607","Comedy, Drama, Romance",94 min,$0.25M
Tommy's Honour,2016.0,6.3,"1,314","Biography, Drama, Romance",112 min,$0.56M
40 Carats,1973.0,6.3,842,"Comedy, Romance",110 min,$2.50M
Tom & Viv,1994.0,6.3,"1,789","Biography, Drama, Romance",115 min,$0.54M
Arch of Triumph,1948.0,6.3,"1,782","Drama, Romance, War",120 min,$1.40M
Zebrahead,1992.0,6.3,"1,408","Drama, Romance",100 min,$1.47M
Little Miss Marker,1980.0,6.3,"1,617","Comedy, Drama, Romance",103 min,$6.32M
Adoration,2008.0,6.3,"3,425","Drama, Romance",100 min,$0.29M
Hurricane Streets,1997.0,6.3,"1,270","Crime, Drama, Romance",86 min,$0.33M
Samoan Wedding,2006.0,6.3,"1,581","Comedy, Romance",97 min,$0.07M
Hula,1927.0,6.3,275,"Drama, Romance",64 min,$0.44M
Bright Days Ahead,2013.0,6.3,"1,820","Drama, Romance",94 min,$0.01M
Inspiration,1931.0,6.3,606,"Drama, Romance",74 min,$0.73M
Baywatch,2017.0,5.5,"192,615","Action, Comedy, Crime",116 min,$58.06M
Your Highness,2011.0,5.5,"102,711","Action, Adventure, Comedy",102 min,$21.60M
Green Lantern,2011.0,5.5,"289,401","Action, Adventure, Sci-Fi",114 min,$116.60M
Iron Eagle,1986.0,5.5,"15,267","Action, Thriller, War",117 min,$24.16M
The Core,2003.0,5.5,"103,864","Action, Adventure, Sci-Fi",135 min,$31.19M
George of the Jungle,1997.0,5.5,"81,396","Action, Adventure, Comedy",92 min,$105.26M
Snakes on a Plane,2006.0,5.5,"141,659","Action, Adventure, Crime",105 min,$34.02M
Resident Evil: The Final Chapter,2016.0,5.5,"97,037","Action, Horror, Sci-Fi",107 min,$26.83M
Mortdecai,2015.0,5.5,"74,676","Action, Adventure, Comedy",107 min,$7.61M
The Scorpion King,2002.0,5.5,"141,551","Action, Adventure, Fantasy",92 min,$91.05M
Pompeii,2014.0,5.5,"113,444","Action, Adventure, Drama",105 min,$23.22M
Peninsula,2020.0,5.5,"34,828","Action, Horror, Thriller",116 min,$1.23M
Eight Legged Freaks,2002.0,5.5,"58,628","Action, Adventure, Comedy",99 min,$17.32M
Seventh Son,2014.0,5.5,"78,861","Action, Adventure, Fantasy",102 min,$17.22M
Under Siege 2: Dark Territory,1995.0,5.5,"48,293","Action, Adventure, Thriller",100 min,$50.02M
Virtuosity,1995.0,5.5,"31,055","Action, Crime, Sci-Fi",106 min,$24.05M
Lara Croft: Tomb Raider - The Cradle of Life,2003.0,5.5,"141,198","Action, Adventure, Fantasy",117 min,$65.66M
Star Trek V: The Final Frontier,1989.0,5.5,"61,937","Action, Adventure, Fantasy",107 min,$52.21M
Beverly Hills Cop III,1994.0,5.5,"83,968","Action, Comedy, Crime",104 min,$42.61M
Collateral Damage,2002.0,5.5,"76,342","Action, Drama, Thriller",108 min,$40.08M
Cherry 2000,1987.0,5.5,"10,149","Action, Adventure, Comedy",99 min,$0.01M
Beverly Hills Ninja,1997.0,5.5,"42,631","Action, Comedy",88 min,$31.24M
Babylon A.D.,2008.0,5.5,"97,026","Action, Adventure, Sci-Fi",90 min,$22.53M
Navy Seals,1990.0,5.5,"17,320","Action, Adventure, Thriller",113 min,$25.07M
From Prada to Nada,2011.0,5.5,"15,349","Action, Comedy, Drama",107 min,$3.02M
Cop Out,2010.0,5.5,"89,177","Action, Comedy, Crime",107 min,$44.88M
Fighting,2009.0,5.5,"33,668","Action, Crime, Drama",105 min,$23.04M
Children of the Revolution,1996.0,6.3,"2,403","Comedy, Drama, Romance",101 min,$0.83M
The Gambler,1997.0,6.3,430,"Biography, Drama, Romance",97 min,$0.01M
Johns,1996.0,6.3,"1,788","Drama, Romance",96 min,$0.05M
Entertaining Angels: The Dorothy Day Story,1996.0,6.3,506,"Biography, Drama, Romance",110 min,$0.71M
Better Than Sex,2000.0,6.3,"2,237","Comedy, Drama, Romance",95 min,$0.09M
Killer: A Journal of Murder,1995.0,6.3,"2,354","Biography, Crime, Drama",91 min,$0.07M
A Merry War,1997.0,6.3,"1,472","Comedy, Drama, Romance",101 min,$0.30M
Alice and Martin,1998.0,6.3,"1,851","Drama, Romance",124 min,$0.50M
Stolen,2012.0,5.5,"45,665","Action, Crime, Thriller",96 min,$0.30M
Breaking In,2018.0,5.5,"16,329","Action, Thriller",88 min,$46.38M
Maximum Risk,1996.0,5.5,"23,000","Action, Thriller",101 min,$14.50M
Cannonball,1976.0,5.5,"4,898","Action, Comedy, Crime",93 min,$3.27M
Whiteout,2009.0,5.5,"39,594","Action, Crime, Mystery",101 min,$10.28M
The Man,2005.0,5.5,"26,159","Action, Comedy, Crime",83 min,$8.33M
Kinjite: Forbidden Subjects,1989.0,5.5,"3,569","Action, Crime, Drama",97 min,$3.42M
Ratchet & Clank,2016.0,5.5,"11,363","Animation, Action, Adventure",94 min,$8.55M
Sweet Sweetback's Baadasssss Song,1971.0,5.5,"5,577","Action, Crime, Drama",97 min,$15.18M
The January Man,1989.0,5.5,"8,828","Action, Comedy, Crime",97 min,$4.61M
Showtime,2002.0,5.5,"64,061","Action, Comedy, Crime",95 min,$38.08M
An Eye for an Eye,1981.0,5.5,"4,194","Action, Adventure, Crime",106 min,$7.68M
D.C. Cab,1983.0,5.5,"5,048","Action, Comedy",100 min,$16.13M
Black Moon Rising,1986.0,5.5,"6,248","Action, Crime, Thriller",100 min,$6.64M
"War, Inc.",2008.0,5.5,"22,220","Action, Comedy, Thriller",107 min,$0.58M
Return of the Seven,1966.0,5.5,"4,469","Action, Western",95 min,$6.32M
City Heat,1984.0,5.5,"10,313","Action, Comedy, Crime",97 min,$38.35M
Terminal Velocity,1994.0,5.5,"14,225","Action, Mystery, Romance",102 min,$16.48M
Best of the Best II,1993.0,5.5,"6,132","Action, Crime, Drama",101 min,$6.61M
Mo' Money,1992.0,5.5,"7,950","Action, Comedy, Crime",89 min,$40.23M
Radioactive Dreams,1984.0,5.5,"1,828","Action, Adventure, Comedy",98 min,$0.22M
Straight to Hell Returns,1987.0,5.5,"2,664","Action, Comedy, Western",86 min,$0.21M
Firehouse Dog,2007.0,5.5,"6,143","Action, Comedy, Family",111 min,$13.92M
Shadowboxer,2005.0,5.5,"6,867","Action, Crime, Drama",93 min,$0.37M
Simmba,2018.0,5.5,"21,314","Action, Crime, Drama",158 min,$5.08M
Forced Vengeance,1982.0,5.5,"3,242","Action, Adventure, Crime",90 min,$6.66M
King of the Mountain,1981.0,5.5,506,"Action, Adventure, Drama",90 min,$1.79M
Lazer Team,2015.0,5.5,"9,481","Action, Comedy, Sci-Fi",102 min,$1.15M
Water Gate Bridge,2022.0,5.5,"1,114","Action, Drama, History",153 min,$0.12M
The Climbers,2019.0,5.5,"1,353","Action, Adventure, Drama",125 min,$0.49M
Snipes,2001.0,5.5,427,"Action, Drama, Music",113 min,$0.07M
Dangerously Close,1986.0,5.5,"1,473","Action, Crime, Thriller",95 min,$2.39M
The Monkey King 3,2018.0,5.5,"1,595","Action, Adventure, Family",114 min,$0.19M
Eat a Bowl of Tea,1989.0,6.3,786,"Comedy, Drama, Romance",102 min,$0.23M
Caged No More,2016.0,5.5,535,"Action, Drama, Thriller",90 min,$0.11M
99 and 44/100% Dead!,1974.0,5.5,782,"Action, Adventure, Comedy",98 min,$0.04M
Till Human Voices Wake Us,2002.0,6.3,"2,456","Drama, Romance",101 min,$0.12M
Dreaming of Joseph Lees,1999.0,6.3,891,"Drama, Romance",92 min,$0.01M
Susan Lenox (Her Fall and Rise),1931.0,6.3,"1,275","Drama, Romance",76 min,$0.81M
Crack House,1989.0,5.5,443,"Action, Crime, Drama",90 min,$0.86M
The Saratov Approach,2013.0,5.5,"2,143","Action, Drama, Thriller",107 min,$2.14M
My Father Die,2016.0,5.5,"1,062","Action, Drama",90 min,$0.00M
Boys Life 3,2000.0,6.3,333,"Drama, Romance",79 min,$0.21M
Bossa Nova,2000.0,6.3,"1,836","Comedy, Romance, Drama",95 min,$1.82M
As You Desire Me,1932.0,6.3,737,"Drama, Romance",70 min,$0.71M
Peter and Vandy,2009.0,6.3,"1,531","Drama, Romance",95 min,$0.01M
The White Rose,1923.0,6.3,205,"Drama, Romance",100 min,$0.25M
An Oversimplification of Her Beauty,2012.0,6.3,787,"Animation, Comedy, Drama",84 min,$0.07M
Yankee Pasha,1954.0,6.3,246,"Adventure, Romance",84 min,$1.25M
Professor Beware,1938.0,6.3,218,"Comedy, Music, Romance",93 min,$0.80M
Unfallen,2017.0,5.5,94,"Action, Adventure, War",97 min,$0.02M
Charlotte Sometimes,2002.0,6.3,"1,097","Drama, Romance",85 min,$0.08M
"Tramp, Tramp, Tramp",1926.0,6.3,788,"Adventure, Comedy, Romance",62 min,$0.24M
Life Begins at Eight-Thirty,1942.0,6.3,227,"Comedy, Drama, Romance",85 min,$0.20M
Vivere,2007.0,6.3,191,"Drama, Romance",97 min,$0.00M
Gods of Egypt,2016.0,5.4,"120,563","Action, Adventure, Drama",127 min,$31.15M
Wonder Woman 1984,2020.0,5.4,"277,161","Action, Adventure, Fantasy",151 min,$46.37M
Batman Forever,1995.0,5.4,"258,028","Action, Adventure",121 min,$184.03M
Drive Angry,2011.0,5.4,"101,234","Action, Comedy, Fantasy",104 min,$10.71M
Ava,2020.0,5.4,"58,836","Action, Drama, Thriller",96 min,$0.50M
The Forever Purge,2021.0,5.4,"37,238","Action, Crime, Horror",103 min,$44.54M
Vampire Academy,2014.0,5.4,"55,780","Action, Comedy, Drama",104 min,$7.79M
Blackhat,2015.0,5.4,"61,859","Action, Crime, Thriller",133 min,$7.10M
Maximum Overdrive,1986.0,5.4,"33,835","Action, Comedy, Horror",98 min,$7.43M
Æon Flux,2005.0,5.4,"130,507","Action, Adventure, Sci-Fi",93 min,$25.86M
The Sword and the Sorcerer,1982.0,5.4,"6,990","Action, Adventure, Fantasy",99 min,$39.10M
The Happytime Murders,2018.0,5.4,"29,281","Action, Comedy, Crime",91 min,$20.71M
Season of the Witch,2011.0,5.4,"95,890","Action, Adventure, Fantasy",95 min,$24.83M
The Man with the Iron Fists,2012.0,5.4,"63,447",Action,95 min,$15.63M
D3: The Mighty Ducks,1996.0,5.4,"27,754","Action, Comedy, Drama",104 min,$22.94M
The Spy Next Door,2010.0,5.4,"45,349","Action, Comedy, Family",94 min,$24.27M
Pathfinder,2007.0,5.4,"45,331","Action, Adventure, Drama",99 min,$10.23M
The Last Legion,2007.0,5.4,"36,422","Action, Adventure, History",101 min,$5.93M
The Tuxedo,2002.0,5.4,"85,950","Action, Comedy, Sci-Fi",98 min,$50.55M
Freejack,1992.0,5.4,"16,804","Action, Crime, Sci-Fi",110 min,$17.13M
Spacehunter: Adventures in the Forbidden Zone,1983.0,5.4,"6,188","Action, Adventure, Sci-Fi",90 min,$16.48M
The Rhythm Section,2020.0,5.4,"19,046","Action, Drama, Mystery",109 min,$5.44M
American Ninja,1985.0,5.4,"15,838","Action, Adventure, Romance",95 min,$10.50M
Nemesis,1992.0,5.4,"6,336","Action, Sci-Fi, Thriller",95 min,$2.00M
Black Dog,1998.0,5.4,"9,567","Action, Crime, Drama",89 min,$12.83M
Death Wish 4: The Crackdown,1987.0,5.4,"10,356","Action, Crime, Drama",99 min,$6.88M
Battle for the Planet of the Apes,1973.0,5.4,"32,075","Action, Sci-Fi",93 min,$8.84M
Silent Rage,1982.0,5.4,"6,223","Action, Crime, Horror",103 min,$10.49M
Mars Needs Moms,2011.0,5.4,"23,157","Animation, Action, Adventure",88 min,$21.38M
Robot Jox,1989.0,5.4,"6,769","Action, Sci-Fi, Thriller",85 min,$1.27M
Bulletproof Monk,2003.0,5.4,"51,219","Action, Comedy, Fantasy",104 min,$23.02M
Desperate Hours,1990.0,5.4,"7,894","Action, Crime, Drama",105 min,$2.74M
Invasion U.S.A.,1985.0,5.4,"10,352","Action, Thriller",107 min,$17.54M
Hatchet II,2010.0,5.4,"14,337","Action, Comedy, Horror",85 min,$0.06M
Dhoom 3,2013.0,5.4,"47,528","Action, Crime, Drama",172 min,$8.03M
Killerman,2019.0,5.4,"10,858","Action, Crime, Thriller",112 min,$0.28M
Fled,1996.0,5.4,"9,348","Action, Adventure, Crime",98 min,$17.10M
Killing Season,2013.0,5.4,"38,072","Action, Drama, Thriller",91 min,$0.03M
The Glimmer Man,1996.0,5.4,"20,664","Action, Comedy, Crime",91 min,$20.10M
The Sicilian,1987.0,5.4,"5,222","Action, Crime, Drama",115 min,$5.41M
Warlock: The Armageddon,1993.0,5.4,"6,411","Action, Fantasy, Horror",98 min,$3.90M
Ninja III: The Domination,1984.0,5.4,"4,975","Action, Fantasy, Thriller",92 min,$7.61M
The Battle at Lake Changjin,2021.0,5.4,"3,582","Action, Drama, History",176 min,$0.34M
Out of Bounds,1985.0,5.4,"1,887","Action, Crime, Drama",93 min,$5.10M
The Song of Love,1923.0,6.3,37,"Drama, Romance",96 min,$0.22M
Donnybrook,2018.0,5.4,"2,348","Action, Drama, Thriller",101 min,$0.03M
Fuzz,1972.0,5.4,"2,061","Action, Comedy, Crime",92 min,$0.57M
Undead,2003.0,5.4,"14,494","Action, Comedy, Fantasy",97 min,$0.04M
Messenger of Death,1988.0,5.4,"3,104","Action, Crime, Mystery",91 min,$3.07M
Timebomb,1991.0,5.4,"1,921","Action, Drama, Sci-Fi",96 min,$0.06M
El Chicano,2018.0,5.4,"1,497","Action, Crime, Drama",108 min,$1.39M
The Crocodile Hunter: Collision Course,2002.0,5.4,"8,074","Action, Adventure, Comedy",90 min,$28.40M
Fatal Beauty,1987.0,5.4,"3,854","Action, Comedy, Crime",104 min,$12.05M
Double Take,2001.0,5.4,"8,602","Action, Comedy, Crime",88 min,$0.02M
Take Point,2018.0,5.4,"1,409","Action, Thriller",119 min,$0.11M
Baar Baar Dekho,2016.0,5.4,"7,443","Action, Comedy, Drama",141 min,$0.61M
In God's Hands,1998.0,5.4,"1,221","Action, Drama, Sport",96 min,$1.38M
The FP,2011.0,5.4,"1,783","Action, Comedy, Drama",82 min,$0.04M
The File of the Golden Goose,1969.0,5.4,543,"Action, Crime, Drama",105 min,$0.14M
Captain Sindbad,1963.0,5.4,"1,016","Action, Adventure, Family",85 min,$5.45M
War of the Worlds: Goliath,2012.0,5.4,"1,221","Animation, Action, Adventure",85 min,$0.01M
Badsville,2017.0,5.4,190,"Action, Drama, Romance",99 min,$0.02M
Witness in the War Zone,1987.0,5.4,528,"Action, Drama, Mystery",100 min,$0.14M
The Road to Yesterday,1925.0,6.3,169,"Drama, Fantasy, Romance",107 min,$0.52M
GoBots: Battle of the Rock Lords,1986.0,5.4,527,"Animation, Action, Adventure",75 min,$1.34M
This Is 40,2012.0,6.2,"145,869","Comedy, Drama, Romance",134 min,$67.54M
Flashdance,1983.0,6.2,"56,422","Drama, Music, Romance",95 min,$94.90M
Sweet Home Alabama,2002.0,6.2,"117,539","Comedy, Romance",108 min,$127.22M
A Night at the Roxbury,1998.0,6.2,"62,261","Comedy, Music, Romance",82 min,$30.32M
Adore,2013.0,6.2,"35,505","Drama, Romance",112 min,$0.32M
Trainwreck,2015.0,6.2,"139,226","Comedy, Drama, Romance",125 min,$110.21M
Hackers,1995.0,6.2,"71,489","Crime, Drama, Romance",105 min,$7.56M
Wolf,1994.0,6.2,"58,075","Drama, Horror, Romance",125 min,$65.01M
Step Up 2: The Streets,2008.0,6.2,"89,058","Drama, Music, Romance",98 min,$58.02M
The Love Witch,2016.0,6.2,"17,740","Comedy, Horror, Romance",120 min,$0.23M
The Nanny Diaries,2007.0,6.2,"61,708","Comedy, Drama, Romance",105 min,$25.93M
Heartbreakers,2001.0,6.2,"56,110","Comedy, Crime, Romance",123 min,$40.34M
Save the Last Dance,2001.0,6.2,"63,949","Drama, Music, Romance",112 min,$91.06M
Solaris,2002.0,6.2,"84,423","Drama, Mystery, Romance",99 min,$14.97M
Married to the Mob,1988.0,6.2,"18,617","Comedy, Crime, Romance",104 min,$21.49M
Alfie,2004.0,6.2,"53,853","Comedy, Drama, Romance",103 min,$13.40M
Tulip Fever,2017.0,6.2,"21,986","Drama, History, Romance",105 min,$2.43M
Paper Towns,2015.0,6.2,"105,207","Adventure, Comedy, Drama",109 min,$32.00M
The Five-Year Engagement,2012.0,6.2,"100,257","Comedy, Drama, Romance",124 min,$28.84M
Sydney White,2007.0,6.2,"49,551","Comedy, Drama, Romance",108 min,$11.89M
Bride & Prejudice,2004.0,6.2,"21,251","Comedy, Drama, Musical",122 min,$6.60M
Welcome to Marwen,2018.0,6.2,"24,857","Biography, Comedy, Drama",116 min,$10.76M
The Sisterhood of the Traveling Pants 2,2008.0,6.2,"29,952","Comedy, Drama, Romance",119 min,$44.09M
Thumbelina,1994.0,6.2,"17,796","Animation, Adventure, Family",86 min,$11.37M
Message in a Bottle,1999.0,6.2,"39,362","Drama, Romance",126 min,$52.88M
Wonder Wheel,2017.0,6.2,"29,680","Drama, Romance",101 min,$1.40M
Romance & Cigarettes,2005.0,6.2,"12,549","Comedy, Musical, Romance",105 min,$0.54M
The Human Stain,2003.0,6.2,"31,517","Drama, Romance, Thriller",106 min,$5.38M
"New York, I Love You",2008.0,6.2,"46,908","Comedy, Drama, Romance",103 min,$1.59M
W.E.,2011.0,6.2,"13,295","Drama, History, Romance",119 min,$0.58M
Sommersby,1993.0,6.2,"22,431","Drama, Mystery, Romance",114 min,$50.08M
The Libertine,2004.0,6.2,"37,023","Biography, Drama, History",114 min,$4.84M
Attenberg,2010.0,6.2,"7,090","Comedy, Drama, Romance",97 min,$0.02M
Roll Bounce,2005.0,6.2,"7,564","Comedy, Drama, Music",112 min,$17.38M
Dog Days,2018.0,6.2,"5,244","Comedy, Drama, Romance",113 min,$6.81M
Mad Dog and Glory,1993.0,6.2,"22,192","Comedy, Crime, Drama",97 min,$11.08M
Tamara Drewe,2010.0,6.2,"22,237","Comedy, Drama, Romance",107 min,$0.56M
The Portrait of a Lady,1996.0,6.2,"12,279","Drama, Romance",144 min,$3.69M
The Two Faces of January,2014.0,6.2,"32,649","Romance, Thriller",96 min,$0.51M
The Flamingo Kid,1984.0,6.2,"5,815","Comedy, Drama, Romance",100 min,$23.86M
Mrs. Winterbourne,1996.0,6.2,"8,190","Comedy, Drama, Romance",105 min,$10.07M
Chalet Girl,2011.0,6.2,"26,078","Comedy, Romance, Sport",97 min,$0.00M
Prime,2005.0,6.2,"41,519","Comedy, Drama, Romance",105 min,$22.83M
Flesh and Bone,1993.0,6.2,"5,986","Drama, Mystery, Romance",126 min,$9.49M
The Resurrection of Gavin Stone,2017.0,6.2,"2,400","Comedy, Drama, Family",91 min,$2.28M
A Little Bit of Heaven,2011.0,6.2,"29,158","Comedy, Drama, Fantasy",106 min,$0.01M
Maggie's Plan,2015.0,6.2,"17,490","Comedy, Drama, Romance",98 min,$3.35M
"Farewell, My Queen",2012.0,6.2,"8,868","Drama, History, Romance",100 min,$0.07M
Hello I Must Be Going,2012.0,6.2,"6,345","Comedy, Drama, Romance",95 min,$0.11M
Other People's Money,1991.0,6.2,"9,136","Comedy, Drama, Romance",103 min,$25.68M
Love Me Tender,1956.0,6.2,"4,420","Drama, Musical, Romance",89 min,$4.50M
Close My Eyes,1991.0,6.2,"3,456","Drama, Romance",108 min,$0.14M
Continental Divide,1981.0,6.2,"5,287","Comedy, Romance",103 min,$15.58M
Cuban Fury,2014.0,6.2,"19,567","Comedy, Romance, Sport",98 min,$0.09M
Blow Dry,2001.0,6.2,"8,768","Comedy, Drama, Romance",94 min,$0.64M
Fading Gigolo,2013.0,6.2,"24,985","Comedy, Romance",90 min,$3.76M
I.Q.,1994.0,6.2,"25,983","Comedy, Romance",100 min,$26.37M
China Girl,1987.0,6.2,"2,108","Crime, Drama, Romance",90 min,$1.26M
The Big Picture,1989.0,6.2,"5,944","Comedy, Drama, Romance",100 min,$0.12M
The Face of Love,2013.0,6.2,"5,733","Drama, Mystery, Romance",92 min,$0.31M
Permanent Midnight,1998.0,6.2,"7,725","Biography, Drama, Romance",88 min,$1.17M
Tiny Furniture,2010.0,6.2,"14,661","Comedy, Drama, Romance",98 min,$0.39M
Being Charlie,2015.0,6.2,"4,664","Drama, Romance",97 min,$0.01M
Author! Author!,1982.0,6.2,"5,547","Comedy, Drama, Family",110 min,$13.11M
Good,2008.0,6.2,"7,580","Drama, Romance, War",92 min,$0.02M
A Month by the Lake,1995.0,6.2,"2,531","Comedy, Drama, Romance",92 min,$2.20M
The Company,2003.0,6.2,"6,709","Drama, Music, Romance",112 min,$2.28M
Pete 'n' Tillie,1972.0,6.2,"1,074","Comedy, Drama, Romance",100 min,$18.97M
Funny Lady,1975.0,6.2,"5,701","Biography, Comedy, Drama",136 min,$40.06M
The Tall Guy,1989.0,6.2,"4,823","Comedy, Romance",92 min,$0.51M
Bachna Ae Haseeno,2008.0,6.2,"11,946","Comedy, Drama, Romance",152 min,$0.69M
Married Life,2007.0,6.2,"9,551","Biography, Crime, Drama",91 min,$1.51M
The Sandpiper,1965.0,6.2,"3,579","Drama, Romance",117 min,$15.26M
Tadpole,2002.0,6.2,"6,149","Comedy, Drama, Romance",78 min,$2.88M
Stormy Monday,1988.0,6.2,"4,253","Crime, Drama, Music",93 min,$1.79M
The Lonely Guy,1984.0,6.2,"7,490","Comedy, Romance",90 min,$5.72M
Life Partners,2014.0,6.2,"9,081","Comedy, Drama, Romance",93 min,$0.01M
Everybody's All-American,1988.0,6.2,"3,332","Drama, Romance, Sport",127 min,$12.64M
Fatso,1980.0,6.2,"2,278","Comedy, Drama, Romance",93 min,$7.65M
The Bostonians,1984.0,6.2,"2,221","Drama, Romance",122 min,$1.01M
The Land Girls,1998.0,6.2,"2,075","Drama, Romance, War",111 min,$0.15M
Until Forever,2016.0,6.2,677,"Drama, Romance",100 min,$0.07M
A French Woman,1995.0,6.2,"1,335","Drama, Romance",100 min,$0.17M
Touched with Fire,2015.0,6.2,"2,622","Drama, Romance",106 min,$0.15M
The Playboys,1992.0,6.2,"1,286","Drama, Romance",117 min,$4.91M
Here Comes the Navy,1934.0,6.2,"1,096","Comedy, Drama, Romance",87 min,$2.58M
Chinese Box,1997.0,6.2,"3,498","Drama, Romance",99 min,$2.20M
In Search of Fellini,2017.0,6.2,"2,804","Adventure, Biography, Drama",93 min,$0.01M
Cousin Bette,1998.0,6.2,"2,767","Comedy, Drama, Romance",108 min,$1.20M
Two-Faced Woman,1941.0,6.2,"1,909","Comedy, Music, Mystery",90 min,$0.88M
Girl on a Bicycle,2013.0,6.2,"2,307","Comedy, Drama, Romance",101 min,$0.09M
Come Early Morning,2006.0,6.2,"2,737","Drama, Romance",97 min,$0.12M
The Governess,1998.0,6.2,"3,083","Drama, Romance",115 min,$3.90M
Immortality,1998.0,6.2,"6,036","Crime, Mystery, Romance",98 min,$0.02M
A Chemical Skyline,2010.0,5.4,46,"Action, Horror, Thriller",45 min,$0.00M
The New Mutants,2020.0,5.3,"83,574","Action, Horror, Mystery",94 min,$23.86M
Geostorm,2017.0,5.3,"112,045","Action, Sci-Fi, Thriller",109 min,$33.70M
